id_play,game_id,game_play_number,drive_id,half,period,clock_minutes,clock_seconds,time_secs_rem,pos_team,pos_team_id,def_pos_team,def_pos_team_id,play_type,play_text,pass,pass_attempt,completion,rush,yards_gained,down,distance,yards_to_goal,epa,def_epa,wpa,ep_before,ep_after,wp_before,wp_after,sack,int,penalty_detail,yds_penalty,firstd_by_penalty,firstd_by_yards,success,turnover,turnover_downs,score_pts,scoring_play,defense_score_play,change_of_poss,off_timeout,off_timeouts_rem_before,def_timeout,def_timeouts_rem_before
271694,401673462,76,37093,2,3,8,17,1397,Tulane,249,Army,13,Rush,Makhi Hughes run for a loss of 1 yard to the TULN 39,0,0,0,1,-1,1,10,60,-1.104200298,1.104200298,-0.0054298,1.05782907,-0.046371227,0.023564,0.0181343,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271695,401673462,77,37093,2,3,7,44,1364,Tulane,249,Army,13,Rush,Darian Mensah run for 6 yds to the TULN 45,0,0,0,1,6,2,11,61,0.006078031,-0.006078031,-0.0003865,-0.046371227,-0.040293196,0.0181343,0.0177478,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271696,401673462,78,37093,2,3,7,8,1328,Tulane,249,Army,13,Rush,Makhi Hughes run for a loss of 1 yard to the TULN 44,0,0,0,1,-1,3,5,55,-2.036134219,2.036134219,-0.0069912,-0.040293196,-2.076427415,0.0177478,0.0107566,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271697,401673462,79,37093,2,3,6,25,1285,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Shazz Preston for 16 yds to the ARMY 40 for a 1ST down,1,1,1,0,16,4,6,56,4.86824703,-4.86824703,0.0208079,-2.076427415,2.791819615,0.0107566,0.0315644,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271698,401673462,79,37093,2,3,6,13,1273,Tulane,249,Army,13,Penalty,"PENALTY TUL False Start (Bauman,Alex) 5 yards from ARMY40 to ARMY45. NO PLAY.",0,0,0,0,-5,1,10,40,-0.369522695,0.369522695,-0.004652,2.791819615,2.422296919,0.0315644,0.0269124,0,0,False Start,-5,0,1,0,0,0,0,0,0,0,0,3,0,3
271699,401673462,80,37093,2,3,5,42,1242,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Alex Bauman for 11 yds to the ARMY 34,1,1,1,0,11,1,15,45,0.908447997,-0.908447997,0.0052362,2.120491174,3.028939171,0.0269124,0.0321486,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271700,401673462,81,37093,2,3,5,23,1223,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Mario Williams for 3 yds to the ARMY 31,1,1,1,0,3,2,4,34,0.062800933,-0.062800933,-2.28e-05,3.028939171,3.091740103,0.0321486,0.0321257,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271701,401673462,82,37093,2,3,5,1,1201,Tulane,249,Army,13,Rush,Makhi Hughes run for 1 yd to the ARMY 30 for a 1ST down,0,0,0,1,1,3,1,31,0.403481798,-0.403481798,0.0021208,3.091740103,3.495221901,0.0321257,0.0342465,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271702,401673462,82,37093,2,3,4,31,1171,Tulane,249,Army,13,Timeout,"Timeout Army, clock 04:31",0,0,0,0,0,1,10,30,0.004837395,-0.004837395,0.0042851,3.495221901,3.500059296,0.0342465,0.0385316,0,0,,,0,1,0,0,0,0,0,0,0,0,3,1,3
271703,401673462,83,37093,2,3,4,11,1151,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Yulkeith Brown for 12 yds to the ARMY 18 for a 1ST down,1,1,1,0,12,1,10,30,0.647808184,-0.647808184,0.004901,3.500059296,4.14786748,0.0385316,0.0434327,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,2
271704,401673462,83,37093,2,3,3,54,1134,Tulane,249,Army,13,Penalty,"Tulane Penalty, UNR: Unnecessary Roughness (-15 Yards) to the ARMY 25",0,0,0,0,-15,1,10,18,-1.605390788,1.605390788,-0.0112086,4.14786748,2.542476692,0.0434327,0.0322241,0,0,Unnecessary Roughness,-15,0,1,0,0,0,0,0,0,0,0,3,0,2
271705,401673462,84,37093,2,3,3,32,1112,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Yulkeith Brown for 9 yds to the ARMY 16,1,1,1,0,9,2,17,25,-0.008105307,0.008105307,-0.001129,2.762379066,2.754273759,0.0322241,0.0310951,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,2
271706,401673462,85,37093,2,3,2,45,1065,Tulane,249,Army,13,Rush,Darian Mensah run for no gain to the ARMY 16,0,0,0,1,0,3,8,16,-1.624306883,1.624306883,-0.009883,2.754273759,1.129966876,0.0310951,0.0212121,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,2
271707,401673462,86,37093,2,3,2,13,1033,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Yulkeith Brown,1,1,0,0,0,4,8,16,-2.812335457,2.812335457,-0.0038198,1.129966876,-1.68236858,0.0212121,0.0173924,0,0,,,0,0,0,1,1,0,0,0,1,0,3,0,2
271708,401673462,87,37094,2,3,2,5,1025,Army,13,Tulane,249,Rush,Kanye Udoh run for 3 yds to the ARMY 19,0,0,0,1,3,1,10,84,-0.327321763,0.327321763,-0.0004336,1.68236858,1.355046817,0.9826076,0.982174,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
271709,401673462,88,37094,2,3,1,27,987,Army,13,Tulane,249,Rush,Noah Short run for 5 yds to the ARMY 24,0,0,0,1,5,2,7,81,0.37934865,-0.37934865,0.0024971,1.355046817,1.734395467,0.982174,0.9846712,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271710,401673462,89,37094,2,3,0,0,900,Army,13,Tulane,249,Rush,Bryson Daily run for 1 yd to the ARMY 25,0,0,0,1,1,3,2,76,-0.972825374,0.972825374,-0.0027547,1.734395467,0.761570093,0.9846712,0.9819165,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
271711,401673462,89,37094,2,3,0,0,900,Army,13,Tulane,249,End Period,End of 3rd Quarter,0,0,0,0,1,0,2,76,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
271712,401673462,90,37094,2,4,14,52,892,Army,13,Tulane,249,Rush,Bryson Daily run for 6 yds to the ARMY 31 for a 1ST down,0,0,0,1,6,4,1,75,2.072436519,-2.072436519,0.0061073,0.764551182,2.836987701,0.9819165,0.9880238,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271713,401673462,91,37094,2,4,14,12,852,Army,13,Tulane,249,Rush,Bryson Daily run for 1 yd to the ARMY 32,0,0,0,1,1,1,10,69,-0.619293659,0.619293659,-0.0006109,2.836987701,2.217694042,0.9880238,0.9874129,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,3
271714,401673462,92,37094,2,4,13,30,810,Army,13,Tulane,249,Rush,Kanye Udoh run for 11 yds to the ARMY 43 for a 1ST down,0,0,0,1,11,2,9,68,1.334362507,-1.334362507,0.0032458,2.217694042,3.552056549,0.9874129,0.9906587,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271715,401673462,93,37094,2,4,12,45,765,Army,13,Tulane,249,Rush,Bryson Daily run for 2 yds to the ARMY 45,0,0,0,1,2,1,10,57,-0.434618562,0.434618562,1.55e-05,3.552056549,3.117437988,0.9906587,0.9906742,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,3
271716,401673462,94,37094,2,4,12,2,722,Army,13,Tulane,249,Rush,Kanye Udoh run for 17 yds to the TULN 38 for a 1ST down,0,0,0,1,17,2,8,55,1.268635765,-1.268635765,0.0024595,3.117437988,4.386073753,0.9906742,0.9931337,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271717,401673462,95,37094,2,4,11,16,676,Army,13,Tulane,249,Rush,Bryson Daily run for 11 yds to the TULN 27 for a 1ST down,0,0,0,1,11,1,10,38,0.348456792,-0.348456792,0.0008915,4.386073753,4.734530545,0.9931337,0.9940252,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,3
271718,401673462,96,37094,2,4,10,40,640,Army,13,Tulane,249,Rush,Kanye Udoh run for 1 yd to the TULN 26,0,0,0,1,1,1,10,27,-0.456017819,0.456017819,0.0002043,4.734530545,4.278512726,0.9940252,0.9942296,0,0,,,0,1,0,0,0,0,0,0,0,0,2,0,3
271719,401673462,97,37094,2,4,9,56,596,Army,13,Tulane,249,Rush,Bryson Daily run for 10 yds to the TULN 16 for a 1ST down,0,0,0,1,10,2,9,26,0.662312268,-0.662312268,0.0012864,4.278512726,4.940824994,0.9942296,0.9955159,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271720,401673462,98,37094,2,4,9,8,548,Army,13,Tulane,249,Rush,Bryson Daily run for 5 yds to the TULN 11,0,0,0,1,5,1,10,16,-0.156628993,0.156628993,0.0005456,4.940824994,4.784196001,0.9955159,0.9960616,0,0,,,0,1,1,0,0,0,0,0,0,0,2,0,3
271721,401673462,99,37094,2,4,8,22,502,Army,13,Tulane,249,Rush,Kanye Udoh run for 2 yds to the TULN 9,0,0,0,1,2,2,5,11,-0.584992727,0.584992727,0.000231,4.784196001,4.199203275,0.9960616,0.9962926,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0,3
271722,401673462,100,37094,2,4,7,40,460,Army,13,Tulane,249,Rush,Bryson Daily run for 3 yds to the TULN 6 for a 1ST down,0,0,0,1,3,3,3,9,1.40714173,-1.40714173,0.001335,4.199203275,5.606345004,0.9962926,0.9976276,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
271723,401673462,100,37094,2,4,6,59,419,Army,13,Tulane,249,Timeout,"Timeout Army, clock 06:59",0,0,0,0,0,1,6,6,1.045271254,-1.045271254,0.0002429,5.606345004,6.651616259,0.9976276,0.9978704,0,0,,,0,1,0,0,0,0,0,0,0,1,2,0,3
271724,401673462,101,37094,2,4,6,29,389,Army,13,Tulane,249,Rushing Touchdown,Kanye Udoh run for 1 yd for a TD (Trey Gronotte KICK),0,0,0,1,1,2,1,1,0.720810591,-0.720810591,0.0016599,6.279189409,7.0,0.9978704,0.9995304,0,0,,,0,1,1,0,0,7,1,0,0,0,1,0,3
271725,401673462,102,37095,2,4,6,23,383,Tulane,249,Army,13,Kickoff Return (Offense),"Trey Gronotte kickoff for 65 yds , Rayshawn Pleasant return for 20 yds to the TULN 20",0,0,0,0,20,1,10,65,-0.300906939,0.300906939,-0.0001039,-0.197781616,-0.498688555,0.0004696,0.0003658,0,0,,,0,0,1,0,0,0,0,0,1,0,1,0,3
271726,401673462,103,37095,2,4,6,2,362,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Mario Williams for 14 yds to the TULN 34 for a 1ST down,1,1,1,0,14,1,10,80,0.903051937,-0.903051937,6.3e-06,-0.498688555,0.404363382,0.0003658,0.0003721,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,1
271727,401673462,104,37095,2,4,5,29,329,Tulane,249,Army,13,Fumble Recovery (Own),"Darian Mensah run for a loss of 3 yards to the TULN 31 Darian Mensah fumbled, recovered by TULN Darian Mensah",0,0,0,1,-3,1,10,66,-0.941047331,0.941047331,-0.0001221,0.404363382,-0.536683949,0.0003721,0.00025,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,1
271728,401673462,105,37095,2,4,5,19,319,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Makhi Hughes for 3 yds to the TULN 34,1,1,1,0,3,2,13,69,-0.152497158,0.152497158,-0.000228,-0.536683949,-0.689181106,0.00025,2.2e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
271729,401673462,106,37095,2,4,2,37,157,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Yulkeith Brown for 9 yds to the TULN 43,1,1,1,0,9,3,10,66,0.160432775,-0.160432775,-2.3e-06,-0.689181106,-0.528748331,2.2e-05,1.97e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
271730,401673462,107,37095,2,4,2,29,149,Tulane,249,Army,13,Rush,Darian Mensah run for 7 yds to the 50 yard line for a 1ST down,0,0,0,1,7,4,1,57,1.709459158,-1.709459158,1.52e-05,-0.528748331,1.180710826,1.97e-05,3.48e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,1
271731,401673462,108,37095,2,4,2,29,149,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Makhi Hughes for 9 yds to the ARMY 41,1,1,1,0,9,1,10,50,1.000442437,-1.000442437,8.1e-06,1.180710826,2.181153263,3.48e-05,4.3e-05,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,1
271732,401673462,109,37095,2,4,2,23,143,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Mario Williams,1,1,0,0,0,2,1,41,-0.805430159,0.805430159,-2.28e-05,2.181153263,1.375723104,4.3e-05,2.01e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
271733,401673462,110,37095,2,4,2,1,121,Tulane,249,Army,13,Rush,Arnold Barnes III run for 4 yds to the ARMY 37 for a 1ST down,0,0,0,1,4,3,1,41,0.542597508,-0.542597508,1.5e-06,1.375723104,1.918320612,2.01e-05,2.16e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,1
271734,401673462,111,37095,2,4,2,0,120,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Reggie Brown,1,1,0,0,0,1,10,37,-0.359026206,0.359026206,-2.3e-06,1.918320612,1.559294407,2.16e-05,1.93e-05,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,1
271735,401673462,112,37095,2,4,2,0,120,Tulane,249,Army,13,Rush,Darian Mensah run for no gain to the ARMY 37,0,0,0,1,0,2,10,37,-0.421796123,0.421796123,-2.4e-06,1.559294407,1.137498284,1.93e-05,1.69e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,1
271736,401673462,113,37095,2,4,2,0,120,Tulane,249,Army,13,Rush,Darian Mensah run for 13 yds to the ARMY 24 for a 1ST down,0,0,0,1,13,3,10,37,1.31417732,-1.31417732,8.8e-06,1.137498284,2.451675604,1.69e-05,2.57e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,1
271737,401673462,114,37095,2,4,2,0,120,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Mario Williams,1,1,0,0,0,1,10,24,-0.379536333,0.379536333,-3e-06,2.451675604,2.07213927,2.57e-05,2.27e-05,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,1
271738,401673462,114,37095,2,4,2,0,120,Tulane,249,Army,13,Timeout,"Timeout Army, clock 02:00",0,0,0,0,0,2,10,24,-0.04904951,0.04904951,-5.6e-06,2.07213927,2.02308976,2.27e-05,1.71e-05,0,0,,,0,0,0,0,0,0,0,0,0,0,3,1,1
271739,401673462,115,37095,2,4,1,47,107,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Mario Williams for 9 yds to the ARMY 15,1,1,1,0,9,2,10,24,0.371098415,-0.371098415,-2.2e-06,2.02308976,2.394188175,1.71e-05,1.5e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,0
271740,401673462,116,37095,2,4,1,32,92,Tulane,249,Army,13,Rush,Makhi Hughes run for 7 yds to the ARMY 8 for a 1ST down,0,0,0,1,7,3,1,15,1.389763579,-1.389763579,3.8e-06,2.394188175,3.783951754,1.5e-05,1.88e-05,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,0
271741,401673462,117,37095,2,4,1,18,78,Tulane,249,Army,13,Rush,Makhi Hughes run for 6 yds to the ARMY 2,0,0,0,1,6,1,8,8,0.922930483,-0.922930483,4.4e-06,3.783951754,4.706882237,1.88e-05,2.32e-05,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,0
271742,401673462,117,37095,2,4,1,18,78,Tulane,249,Army,13,Timeout,"Timeout Tulane, clock 01:18",0,0,0,0,0,2,2,2,-0.023150356,0.023150356,-2.4e-06,4.706882237,4.683731881,2.32e-05,2.08e-05,0,0,,,0,0,0,0,0,0,0,0,0,1,3,0,0
271743,401673462,118,37095,2,4,1,10,70,Tulane,249,Army,13,Passing Touchdown,Darian Mensah pass complete to Alex Bauman for 2 yds for a TD (Patrick Durkin KICK),1,1,1,0,2,2,2,2,2.316268119,-2.316268119,0.0002545,4.683731881,7.0,2.08e-05,0.0002753,0,0,,,0,0,1,0,0,7,1,0,0,0,2,0,0
271744,401673462,119,37096,2,4,0,7,7,Army,13,Tulane,249,Kickoff,Jacob Barnes kickoff for 9 yds,0,0,0,0,0,1,10,65,-0.901642005,0.901642005,0.0002753,0.901642005,0.348676336,0.9997247,1.0,0,0,,,0,0,0,0,0,0,0,0,1,0,2,0,0
271745,401673462,120,37096,2,4,0,0,0,Army,13,Tulane,249,Rush,D. Coleman takes a knee,0,0,0,1,-2,1,10,44,0.0,0.0,,0.0,0.384449969,1.0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,2
271746,401673462,121,37096,2,4,0,0,0,Army,13,Tulane,249,Rush,D. Coleman takes a knee,0,0,0,1,-1,2,12,46,0.0,0.0,,0.0,0.384449969,1.0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,2
271747,401673462,121,37096,2,4,0,0,0,Army,13,Tulane,249,End of Game,End of 4th Quarter,0,0,0,0,-1,0,12,46,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,2
271748,401673463,1,37097,1,1,15,0,1800,SMU,203,Clemson,45,Kickoff,Robert Gunn III kickoff for 65 yds for a touchback,0,0,0,0,0,1,10,65,0.005359074,-0.005359074,0.0032091,0.833168111,0.838527186,0.4903198,0.4935289,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
271749,401673463,2,37097,1,1,14,50,1790,SMU,203,Clemson,45,Rush,Brashard Smith run for 13 yds to the SMU 38 for a 1ST down,0,0,0,1,13,1,10,75,1.168915619,-1.168915619,0.0518472,0.838527186,2.007442805,0.4935289,0.5453761,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271750,401673463,3,37097,1,1,14,30,1770,SMU,203,Clemson,45,Rush,Brashard Smith run for 3 yds to the SMU 41,0,0,0,1,3,1,10,62,-0.356822673,0.356822673,-0.0091714,2.007442805,1.650620131,0.5453761,0.5362047,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
271751,401673463,4,37097,1,1,14,14,1754,SMU,203,Clemson,45,Fumble Recovery (Opponent),"Kevin Jennings sacked by T.J. Parker for a loss of 8 yards to the SMU 33 Kevin Jennings fumbled, forced by T.J. Parker, recovered by CLEM T.J. Parker , return for 0 yards",1,0,0,0,-8,2,7,59,-5.626374094,5.626374094,-0.1648338,1.650620131,-3.975753962,0.5362047,0.3713709,1,0,,,0,0,0,1,0,0,0,0,1,0,3,0,3
271752,401673463,5,37098,1,1,13,55,1735,Clemson,45,SMU,203,Sack,Cade Klubnik sacked by Elijah Roberts for a loss of 2 yards to the SMU 35,1,0,0,0,-2,1,10,33,-0.881724239,0.881724239,-0.0268073,3.975753962,3.094029724,0.6286291,0.6018218,1,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271753,401673463,6,37098,1,1,13,35,1715,Clemson,45,SMU,203,Passing Touchdown,Cade Klubnik pass complete to Bryant Wesco Jr. for 35 yds for a TD (Nolan Hauser KICK),1,1,1,0,35,2,12,35,3.905970276,-3.905970276,0.152911,3.094029724,7.0,0.6018218,0.7547328,0,0,,,0,0,1,0,0,7,1,0,0,0,3,0,3
271754,401673463,7,37099,1,1,13,35,1715,SMU,203,Clemson,45,Kickoff,Robert Gunn III kickoff for 65 yds for a touchback,0,0,0,0,0,1,10,65,0.004886646,-0.004886646,0.001778,0.413174151,0.418060796,0.2452672,0.2470452,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
271755,401673463,8,37099,1,1,13,26,1706,SMU,203,Clemson,45,Rush,Brashard Smith run for a loss of 1 yard to the SMU 24,0,0,0,1,-1,1,10,75,-1.098234592,1.098234592,-0.0259232,0.418060796,-0.680173796,0.2470452,0.221122,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271756,401673463,9,37099,1,1,12,56,1676,SMU,203,Clemson,45,Pass Incompletion,Roderick Daniels Jr. pass incomplete to Romello Brinson,1,1,0,0,0,2,11,76,-1.085147852,1.085147852,-0.0269928,-0.680173796,-1.765321647,0.221122,0.1941293,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271757,401673463,10,37099,1,1,12,52,1672,SMU,203,Clemson,45,Pass Incompletion,Kevin Jennings pass incomplete to Roderick Daniels Jr.,1,1,0,0,0,3,11,76,-1.143471422,1.143471422,-0.0250464,-1.765321647,-2.908793069,0.1941293,0.1690829,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271758,401673463,11,37099,1,1,12,41,1661,SMU,203,Clemson,45,Punt,"Isaac Pearson punt for 40 yds , Antonio Williams returns for 21 yds to the SMU 45 SMU Penalty, Personal Foul (-15 Yards) to the SMU 28",0,0,0,0,21,4,11,76,-1.532999944,1.532999944,-0.0206771,-2.908793069,-4.441793014,0.1690829,0.1484058,0,0,Personal Foul,,0,0,0,0,0,0,0,0,1,0,3,0,3
271759,401673463,12,37100,1,1,12,30,1650,Clemson,45,SMU,203,Pass Reception,Cade Klubnik pass complete to Bryant Wesco Jr. for 11 yds to the SMU 17 for a 1ST down,1,1,1,0,11,1,10,28,0.375563917,-0.375563917,0.0091142,4.441793014,4.817356931,0.8515942,0.8607085,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271760,401673463,13,37100,1,1,12,0,1620,Clemson,45,SMU,203,Pass Reception,Cade Klubnik pass complete to T.J. Moore for 12 yds to the SMU 5 for a 1ST down,1,1,1,0,12,1,10,17,0.942977396,-0.942977396,0.0180281,4.817356931,5.760334327,0.8607085,0.8787365,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
271761,401673463,14,37100,1,1,11,15,1575,Clemson,45,SMU,203,Rush,Phil Mafah run for no gain to the SMU 5,0,0,0,1,0,1,5,5,-0.578950033,0.578950033,-0.0112341,5.760334327,5.181384294,0.8787365,0.8675024,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
271762,401673463,15,37100,1,1,10,47,1547,Clemson,45,SMU,203,Passing Touchdown,Cade Klubnik pass complete to Jake Briningstool for 5 yds for a TD (Nolan Hauser KICK),1,1,1,0,5,2,5,5,1.818615706,-1.818615706,0.0352738,5.181384294,7.0,0.8675024,0.9027762,0,0,,,0,0,1,0,0,7,1,0,0,0,3,0,3
271763,401673463,16,37101,1,1,10,47,1547,SMU,203,Clemson,45,Kickoff,Robert Gunn III kickoff for 65 yds for a touchback,0,0,0,0,0,1,10,65,0.001640994,-0.001640994,-8.04e-05,0.031115524,0.032756518,0.0972238,0.0971433,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
271764,401673463,17,37101,1,1,10,44,1544,SMU,203,Clemson,45,Pass Incompletion,Kevin Jennings pass incomplete to Roderick Daniels Jr.,1,1,0,0,0,1,10,75,-0.939053404,0.939053404,-0.0133826,0.032756518,-0.906296886,0.0971433,0.0837607,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271765,401673463,18,37101,1,1,10,33,1533,SMU,203,Clemson,45,Pass Reception,Kevin Jennings pass complete to Moochie Dixon for 12 yds to the SMU 37 for a 1ST down,1,1,1,0,12,2,10,75,2.084416427,-2.084416427,0.029747,-0.906296886,1.178119541,0.0837607,0.1135077,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271766,401673463,19,37101,1,1,10,15,1515,SMU,203,Clemson,45,Pass Reception,Kevin Jennings pass complete to Moochie Dixon for 15 yds to the CLEM 48 for a 1ST down,1,1,1,0,15,1,10,63,1.291672199,-1.291672199,0.0212969,1.178119541,2.46979174,0.1135077,0.1348046,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
271767,401673463,20,37101,1,1,9,57,1497,SMU,203,Clemson,45,Pass Reception,Kevin Jennings pass complete to Jordan Hudson for 1 yd to the CLEM 47,1,1,1,0,1,1,10,48,-0.690736099,0.690736099,-0.0142871,2.46979174,1.779055641,0.1348046,0.1205175,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
271768,401673463,21,37101,1,1,9,19,1459,SMU,203,Clemson,45,Rush,Brashard Smith run for 10 yds to the CLEM 37 for a 1ST down,0,0,0,1,10,2,9,47,1.499109343,-1.499109343,0.0267755,1.779055641,3.278164984,0.1205175,0.147293,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271769,401673463,22,37101,1,1,9,9,1449,SMU,203,Clemson,45,Pass Incompletion,Kevin Jennings pass incomplete to Brashard Smith,1,1,0,0,0,1,10,37,-0.778226442,0.778226442,-0.014987,3.278164984,2.499938542,0.147293,0.132306,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
271770,401673463,23,37101,1,1,9,2,1442,SMU,203,Clemson,45,Rush,Brashard Smith run for 2 yds to the CLEM 35,0,0,0,1,2,2,10,37,-0.757092286,0.757092286,-0.0144404,2.499938542,1.742846256,0.132306,0.1178656,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271771,401673463,24,37101,1,1,8,22,1402,SMU,203,Clemson,45,Pass Reception,Kevin Jennings pass complete to Romello Brinson for 10 yds to the CLEM 25 for a 1ST down,1,1,1,0,10,3,8,35,2.253476065,-2.253476065,0.0416198,1.742846256,3.996322322,0.1178656,0.1594853,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271772,401673463,25,37101,1,1,7,41,1361,SMU,203,Clemson,45,Rush,Brashard Smith run for 1 yd to the CLEM 24,0,0,0,1,1,1,10,25,-0.555839897,0.555839897,-0.0107845,3.996322322,3.440482425,0.1594853,0.1487008,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
271773,401673463,26,37101,1,1,7,5,1325,SMU,203,Clemson,45,Rushing Touchdown,Kevin Jennings run for 24 yds for a TD (Collin Rogers KICK),0,0,0,1,24,2,9,24,3.559517575,-3.559517575,0.0730289,3.440482425,7.0,0.1487008,0.2217297,0,0,,,0,0,1,0,0,7,1,0,0,0,3,0,3
271774,401673463,27,37102,1,1,7,5,1325,Clemson,45,SMU,203,Kickoff,Collin Rogers kickoff for 65 yds for a touchback,0,0,0,0,0,1,10,65,0.004871629,-0.004871629,0.0006337,1.521028429,1.525900058,0.7782703,0.7789039,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
271775,401673463,28,37102,1,1,6,54,1314,Clemson,45,SMU,203,Rush,Jay Haynes run for 2 yds to the CLEM 27,0,0,0,1,2,1,10,75,-0.544458697,0.544458697,-0.0132265,1.525900058,0.981441361,0.7789039,0.7656775,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
271776,401673463,29,37102,1,1,6,25,1285,Clemson,45,SMU,203,Rush,Cade Klubnik run for 6 yds to the CLEM 33,0,0,0,1,6,2,8,73,0.526967802,-0.526967802,0.015334,0.981441361,1.508409162,0.7656775,0.7810114,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
271777,401673463,30,37102,1,1,6,3,1263,Clemson,45,SMU,203,Rush,Cade Klubnik run for 3 yds to the CLEM 36 for a 1ST down,0,0,0,1,3,3,2,67,0.96686269,-0.96686269,0.0257442,1.508409162,2.475271853,0.7810114,0.8067556,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
